Fire Size,Fire Size Class,Cause Stat,Lat,Lng,State,Reported Date,Resolved Date,Days to Resolve
8796.0,G,Lightning,42.2594,-107.1967,WY,2012-07-27,2012-08-24,28 days
3926.0,F,Lightning,43.8386,-107.2781,WY,2012-06-26,2012-07-02,6 days
3540.0,F,Lightning,44.6669,-110.6386,WY,2012-08-10,2012-10-24,75 days
4680.0,F,Lightning,45.3167,-109.0667,MT,2012-07-17,2012-07-19,2 days
3176.0,F,Lightning,47.2417,-112.0083,MT,2012-07-22,2012-08-02,11 days
4325.0,F,Lightning,46.1728,-111.2778,MT,2012-09-10,2012-10-02,22 days
3600.0,F,Lightning,41.42454,-103.3691,NE,2012-06-16,2012-06-18,2 days
19000.0,G,Lightning,41.67086,-102.1619,NE,2012-08-02,2012-08-04,2 days
60000.0,G,Lightning,41.314820000000005,-101.9274,NE,2012-08-02,2012-08-03,1 days
66745.0,G,Lightning,42.77426,-100.0621,NE,2012-07-20,2012-07-28,8 days
6380.0,G,Lightning,42.773,-99.595,NE,2012-07-23,2012-07-29,6 days
8100.0,G,Lightning,26.4139,-80.8064,FL,2012-05-14,2012-05-16,2 days
5100.0,G,Lightning,26.2005,-80.6627,FL,2012-07-08,2012-07-11,3 days
21069.0,G,Lightning,46.5335,-85.42364,MI,2012-05-23,2012-05-23,0 days
5000.0,G,Lightning,42.557033,-104.3546,WY,2012-08-10,2012-08-11,1 days
4000.0,F,Lightning,41.36977834,-112.3324052,UT,2012-05-24,2012-06-07,14 days
10576.0,G,Lightning,30.683611,-104.301389,TX,2012-04-21,2012-04-30,9 days
13541.0,G,Lightning,30.60133333,-104.2066667,TX,2012-04-24,2012-05-06,12 days
297845.0,G,Lightning,33.344722,-108.710278,NM,2012-05-16,2012-07-31,76 days
3800.0,F,Lightning,38.0075,-96.924722,KS,2012-07-25,2012-07-26,1 days
4100.0,F,Lightning,42.735556,-103.728889,NE,2012-06-17,2012-06-22,5 days
6000.0,G,Lightning,46.74666667,-114.3519444,MT,2013-08-18,2013-09-25,38 days
7294.0,G,Lightning,46.32944444,-114.98555559999998,ID,2013-07-18,2013-07-20,2 days
4176.0,F,Lightning,38.87722222,-117.7869444,NV,2013-08-18,2013-09-05,18 days
6768.0,G,Lightning,44.80777778,-111.9138889,MT,2013-08-12,2013-10-17,66 days
22992.0,G,Lightning,37.27861111,-119.31805559999998,CA,2013-07-22,2013-09-08,48 days
9493.0,G,Lightning,45.20055556,-114.7416667,ID,2013-07-08,2013-10-04,88 days
11149.0,G,Lightning,35.91138889,-105.7275,NM,2013-06-10,2013-09-06,88 days
12531.0,G,Lightning,41.03527778,-123.48805559999998,CA,2013-08-10,2013-10-02,53 days
129730.0,G,Lightning,43.33972222,-115.4997222,ID,2013-08-08,2013-08-09,1 days
41763.0,G,Lightning,45.65055556,-114.78333329999998,ID,2013-07-16,2013-10-08,84 days
24515.0,G,Lightning,43.96888889,-109.7258333,WY,2013-07-20,2013-09-16,58 days
10850.0,G,Lightning,45.25722222,-110.7305556,MT,2013-07-21,2013-09-18,59 days
3500.0,F,Lightning,46.07694444,-113.6377778,MT,2013-07-25,2013-10-18,85 days
5315.0,G,Lightning,44.23611111,-115.4011111,ID,2013-07-16,2013-09-19,65 days
12379.0,G,Lightning,47.80388889,-113.0091667,MT,2013-07-18,2013-09-26,70 days
4902.0,F,Lightning,46.77222222,-114.25083329999998,MT,2013-08-18,2013-09-25,38 days
8246.0,G,Lightning,47.675,-113.33305559999998,MT,2013-08-12,2013-11-05,85 days
13263.0,G,Lightning,44.97888889,-115.2580556,ID,2013-07-19,2013-10-01,74 days
9062.0,G,Lightning,44.50138889,-117.1772222,ID,2013-08-29,2013-09-14,16 days
17349.0,G,Lightning,43.56083333,-115.11055559999998,ID,2013-08-24,2013-10-09,46 days
5500.0,G,Lightning,45.62722222,-115.0663889,ID,2013-08-14,2013-10-16,63 days
49628.0,G,Lightning,37.68333333,-107.1666667,CO,2013-06-19,2013-10-31,134 days
20395.0,G,Lightning,44.60416667,-117.0844444,ID,2013-08-29,2013-09-14,16 days
22825.0,G,Lightning,44.53333333,-114.45,ID,2013-07-20,2013-09-26,68 days
27883.0,G,Lightning,36.20361111,-115.70166670000002,NV,2013-07-01,2013-11-18,140 days
58570.0,G,Lightning,37.4625,-106.9438889,CO,2013-06-05,2013-11-22,170 days
16195.0,G,Lightning,42.86083333,-122.7883333,OR,2013-07-26,2013-09-26,62 days
14230.0,G,Lightning,38.26305556,-118.85,NV,2013-08-18,2013-09-18,31 days
201808.2,G,Lightning,61.45,-155.68,AK,2013-05-31,2013-08-27,88 days
157747.3,G,Lightning,62.53,-156.77,AK,2013-05-31,2013-08-27,88 days
16746.8,G,Lightning,61.03,-154.18,AK,2013-06-18,2013-07-23,35 days
11699.5,G,Lightning,64.1211,-160.2978,AK,2013-06-20,2013-08-01,42 days
6106.7,G,Lightning,64.09783,-151.58717,AK,2013-06-24,2013-09-04,72 days
25973.8,G,Lightning,64.6161,-154.1692,AK,2013-06-24,2013-10-01,99 days
62318.4,G,Lightning,63.9889,-150.6322,AK,2013-06-25,2013-10-01,98 days
33279.0,G,Lightning,63.6928,-150.1433,AK,2013-06-26,2013-09-04,70 days
4265.9,F,Lightning,63.4408,-157.8047,AK,2013-06-27,2013-07-09,12 days
3857.0,F,Lightning,64.3028,-153.0364,AK,2013-06-27,2013-07-25,28 days
13179.8,G,Lightning,63.6967,-159.5883,AK,2013-06-20,2013-07-22,32 days
5121.8,G,Lightning,63.7556,-159.7817,AK,2013-06-20,2013-06-26,6 days
3824.2,F,Lightning,65.8333,-150.8333,AK,2013-06-20,2013-07-23,33 days
11311.3,G,Lightning,65.3978,-141.5389,AK,2013-06-20,2013-09-09,81 days
22835.7,G,Lightning,66.0828,-150.8192,AK,2013-06-20,2013-10-01,103 days
64078.4,G,Lightning,66.8089,-150.9464,AK,2013-06-20,2013-10-01,103 days
48187.6,G,Lightning,64.2664,-154.3161,AK,2013-06-21,2013-09-06,77 days
20362.7,G,Lightning,66.7408,-153.65,AK,2013-06-21,2013-07-26,35 days
3530.2,F,Lightning,63.7425,-151.1511,AK,2013-06-21,2013-09-04,75 days
34175.6,G,Lightning,63.9081,-151.3675,AK,2013-06-22,2013-09-04,74 days
64416.1,G,Lightning,63.93867,-152.2025,AK,2013-06-22,2013-10-01,101 days
15528.3,G,Lightning,67.0375,-147.3331,AK,2013-06-23,2013-09-04,73 days
13473.8,G,Lightning,65.9669,-145.6775,AK,2013-07-01,2013-09-04,65 days
4441.6,F,Lightning,63.575561,-151.3525,AK,2013-06-28,2013-09-04,68 days
23355.5,G,Lightning,67.1869,-142.0931,AK,2013-06-29,2013-09-09,72 days
4334.5,F,Lightning,67.2194,-145.2769,AK,2013-06-29,2013-09-09,72 days
12934.4,G,Lightning,63.467781,-152.101669,AK,2013-07-06,2013-09-04,60 days
24923.5,G,Lightning,65.3778,-144.2944,AK,2013-07-03,2013-09-18,77 days
3630.3,F,Lightning,64.65,-152.4333,AK,2013-08-03,2013-09-06,34 days
3990.2,F,Lightning,64.135,-153.0847,AK,2013-08-02,2013-09-06,35 days
12852.9,G,Lightning,60.15,-155.5,AK,2013-06-19,2013-07-13,24 days
4733.0,F,Lightning,61.63,-155.33,AK,2013-07-30,2013-08-12,13 days
46637.5,G,Lightning,62.51033,-141.414,AK,2013-05-31,2013-10-23,145 days
5413.0,G,Lightning,35.1194,-113.8617,AZ,2013-06-29,2013-07-22,23 days
18076.0,G,Lightning,33.35958,-109.83414,AZ,2013-06-16,2013-07-01,15 days
5803.0,G,Lightning,35.9478,-113.8986,AZ,2013-07-02,2013-07-15,13 days
13572.0,G,Lightning,37.432225,-104.926517,CO,2013-06-19,2013-07-22,33 days
7500.0,G,Lightning,43.283,-118.8114,OR,2013-08-12,2013-08-24,12 days
3309.0,F,Lightning,42.99533,-115.89392,ID,2013-08-08,2013-08-09,1 days
3028.0,F,Lightning,42.3806,-114.6186,ID,2013-06-29,2013-07-01,2 days
6828.0,G,Lightning,43.265,-115.50985,ID,2013-08-08,2013-08-21,13 days
9322.0,G,Lightning,43.31949,-115.50116,ID,2013-08-08,2013-08-21,13 days
135231.0,G,Lightning,43.2657,-115.71631,ID,2013-08-08,2013-08-21,13 days
4913.0,F,Lightning,42.3494,-115.5114,ID,2013-06-12,2013-06-15,3 days
5681.0,G,Lightning,42.3658,-115.2364,ID,2013-07-16,2013-07-20,4 days
4936.0,F,Lightning,42.9117,-115.4664,ID,2013-07-16,2013-07-18,2 days
4378.0,F,Lightning,42.3636,-115.1297,ID,2013-07-31,2013-08-01,1 days
9674.0,G,Lightning,41.9753,-112.3694,UT,2013-08-08,2013-09-03,26 days
14404.0,G,Lightning,43.0461,-114.0358,ID,2013-07-01,2013-07-05,4 days
7143.0,G,Lightning,43.215,-114.6997,ID,2013-07-28,2013-08-01,4 days
111497.0,G,Lightning,43.4608,-114.5617,ID,2013-08-07,2013-09-30,54 days
23389.0,G,Lightning,43.4203,-114.8522,ID,2013-08-07,2013-09-03,27 days
4245.0,F,Lightning,42.7017,-114.0714,ID,2013-07-31,2013-08-05,5 days
9499.0,G,Lightning,42.7536,-114.3244,ID,2013-07-31,2013-08-04,4 days
24140.0,G,Lightning,38.8778,-119.5606,NV,2013-07-04,2013-07-18,14 days
3880.0,F,Lightning,41.8819,-116.0992,NV,2013-07-16,2013-07-16,0 days
16184.2,G,Lightning,41.4092,-116.4353,NV,2013-08-17,2013-08-24,7 days
3030.0,F,Lightning,41.2589,-116.0964,NV,2013-08-20,2013-08-23,3 days
6713.0,G,Lightning,37.4656,-115.0508,NV,2013-07-01,2013-08-17,47 days
4901.0,F,Lightning,38.8311,-114.1686,NV,2013-07-01,2013-09-09,70 days
36372.0,G,Lightning,41.0889,-117.9917,NV,2013-07-01,2013-07-04,3 days
3314.0,F,Lightning,43.5178,-118.2847,OR,2013-08-24,2013-09-16,23 days
17524.0,G,Lightning,42.8573,-123.5851,OR,2013-07-26,2013-09-30,66 days
12935.0,G,Lightning,43.3289,-117.9664,OR,2013-06-10,2013-06-16,6 days
6614.0,G,Lightning,43.285,-117.9822,OR,2013-06-10,2013-06-16,6 days
5067.0,G,Lightning,42.7183,-117.7586,OR,2013-07-01,2013-07-05,4 days
46444.6,G,Lightning,43.6122,-117.1711,OR,2013-07-01,2013-07-08,7 days
3026.0,F,Lightning,43.777506,-118.074422,OR,2013-07-31,2013-08-03,3 days
15720.0,G,Lightning,42.70792,-117.31489,OR,2013-08-07,2013-08-14,7 days
10772.0,G,Lightning,42.3961,-117.1331,OR,2013-08-07,2013-08-12,5 days
23948.0,G,Lightning,43.2561,-117.6833,OR,2013-08-08,2013-08-19,11 days
4324.0,F,Lightning,38.1661,-112.8906,UT,2013-07-02,2013-07-10,8 days
5451.0,G,Lightning,38.5872,-112.8464,UT,2013-06-28,2013-07-09,11 days
31010.0,G,Lightning,40.3413,-112.6699,UT,2013-08-10,2013-10-03,54 days
4243.0,F,Lightning,46.12033,-120.28879,WA,2013-08-11,2013-08-18,7 days
4240.0,F,Lightning,44.3433,-110.3108,WY,2013-08-14,2013-10-03,50 days
7299.0,G,Lightning,44.5856,-110.5514,WY,2013-08-14,2013-10-03,50 days
5000.0,G,Lightning,41.70333333,-102.4391667,NE,2013-05-15,2013-05-15,0 days
6384.0,G,Lightning,29.85,-93.50888889,LA,2013-09-04,2013-09-08,4 days
3105.0,F,Lightning,29.82277778,-93.51138889,LA,2013-09-04,2013-09-08,4 days
5541.0,G,Lightning,47.3127,-120.165,WA,2013-08-09,2013-09-15,37 days
8877.0,G,Lightning,34.2283,-112.7915,AZ,2013-06-28,2013-07-10,12 days
4060.0,F,Lightning,45.58333333,-115.1738889,ID,2014-08-03,2014-10-23,81 days
4227.0,F,Lightning,45.97083333,-114.81805559999998,ID,2014-08-08,2014-10-24,77 days
16278.0,G,Lightning,46.08666667,-115.5613889,ID,2014-08-03,2014-11-03,92 days
5225.0,G,Lightning,41.705,-123.1911111,CA,2014-08-11,2014-08-25,14 days
9848.0,G,Lightning,44.25555556,-120.1886111,OR,2014-07-17,2014-12-02,138 days
5505.0,G,Lightning,35.92055556,-112.0686111,AZ,2014-07-04,2014-08-30,57 days
8690.0,G,Lightning,44.06638889,-115.92083329999998,ID,2014-07-14,2014-10-08,86 days
33758.0,G,Lightning,41.2675,-123.0022222,CA,2014-07-30,2014-09-25,57 days
115279.2,G,Lightning,41.7725,-123.3558333,CA,2014-08-11,2014-09-30,50 days
14435.0,G,Lightning,47.715,-120.82666670000002,WA,2014-07-15,2014-10-21,98 days
3853.0,F,Lightning,45.765,-114.7916667,ID,2014-08-25,2014-10-24,60 days
3852.0,F,Lightning,33.51888889,-109.1202778,AZ,2014-07-17,2014-09-01,46 days
6595.0,G,Lightning,34.85472222,-111.52944440000002,AZ,2014-07-05,2014-09-05,62 days
13057.0,G,Lightning,32.69361111,-110.2891667,AZ,2014-06-17,2014-07-14,27 days
8871.0,G,Lightning,35.8825,-111.94944440000002,AZ,2014-07-29,2014-08-30,32 days
3626.0,F,Lightning,36.07666667,-106.7297222,NM,2014-06-25,2014-07-26,31 days
4303.0,F,Lightning,35.74722222,-106.58,NM,2014-08-13,2014-10-20,68 days
10612.0,G,Lightning,38.2775,-115.5175,NV,2014-07-15,2014-09-08,55 days
12550.0,G,Lightning,39.24805556,-114.1333333,NV,2014-07-16,2014-09-08,54 days
5498.0,G,Lightning,41.68166667,-122.1269444,CA,2014-07-31,2014-08-12,12 days
3632.0,F,Lightning,41.55,-123.0538889,CA,2014-07-30,2014-07-30,0 days
13110.0,G,Lightning,41.53583333,-123.1633333,CA,2014-08-12,2014-08-12,0 days
32496.0,G,Lightning,41.92444444,-122.8797222,CA,2014-07-30,2014-10-08,70 days
31872.0,G,Lightning,40.99972222,-121.6163889,CA,2014-07-30,2014-08-15,16 days
6258.0,G,Lightning,41.14083333,-122.8047222,CA,2014-07-29,2014-10-30,93 days
4040.0,F,Lightning,44.63638889,-121.7497222,OR,2014-07-13,2014-11-07,117 days
5084.0,G,Lightning,44.55777778,-121.6061111,OR,2014-07-13,2014-10-06,85 days
3023.0,F,Lightning,42.62916667,-122.2566667,OR,2014-07-31,2014-11-09,101 days
7175.0,G,Lightning,44.9675,-119.5547222,OR,2014-07-14,2014-08-14,31 days
36185.0,G,Lightning,45.62833333,-116.5211111,OR,2014-08-03,2014-08-29,26 days
4620.0,F,Lightning,45.52083333,-116.81333329999998,OR,2014-08-03,2014-08-20,17 days
3624.0,F,Lightning,45.27138889,-116.58305559999998,ID,2014-09-05,2014-09-30,25 days
8287.0,G,Lightning,45.71305556,-116.5127778,ID,2014-07-14,2014-07-28,14 days
13650.0,G,Lightning,48.04222222,-120.6158333,WA,2014-07-16,2014-08-23,38 days
3075.0,F,Lightning,48.51111111,-120.8547222,WA,2014-08-01,2014-10-04,64 days
4958.0,F,Lightning,48.42055556,-120.3977778,WA,2014-08-02,2014-09-11,40 days
8120.0,G,Lightning,48.7675,-120.2630556,WA,2014-08-02,2014-09-08,37 days
6033.0,G,Lightning,43.73638889,-122.5738889,OR,2014-08-11,2014-10-24,74 days
8874.0,G,Lightning,29.94361,-93.47361,LA,2014-04-29,2014-05-04,5 days
4808.4,F,Lightning,28.618890000000004,-80.74,FL,2014-04-29,2014-05-04,5 days
3800.0,F,Lightning,29.690397,-94.142223,TX,2014-06-13,2014-06-14,1 days
11218.0,G,Lightning,29.79317332,-93.56930036,LA,2014-07-16,2014-07-18,2 days
6137.0,G,Lightning,36.2842,-112.2358,AZ,2014-05-23,2014-07-15,53 days
73682.0,G,Lightning,33.4169,-109.9772,AZ,2014-04-19,2014-06-13,55 days
7000.0,G,Lightning,33.527190000000004,-109.98803,AZ,2014-04-22,2014-05-08,16 days
15233.0,G,Lightning,41.9281,-119.7758,NV,2014-07-01,2014-08-22,52 days
13153.0,G,Lightning,41.2267,-121.3619,CA,2014-07-30,2014-08-13,14 days
4776.0,F,Lightning,37.71229,-119.509,CA,2014-08-14,2014-09-24,41 days
3828.0,F,Lightning,26.2278,-81.0389,FL,2014-04-22,2014-05-18,26 days
3634.6,F,Lightning,25.56118,-81.02028,FL,2014-07-09,2014-07-11,2 days
65200.0,G,Lightning,45.9706,-116.8386,ID,2014-08-02,2014-08-26,24 days
4748.0,F,Lightning,45.7517,-116.4961,ID,2014-08-03,2014-08-14,11 days
33867.0,G,Lightning,43.2122,-114.0842,ID,2014-07-14,2014-07-21,7 days
3670.0,F,Lightning,48.9205,-109.3783,MT,2014-08-01,2014-08-01,0 days
10332.0,G,Lightning,37.4281,-114.0528,NV,2014-07-01,2014-07-14,13 days
87141.0,G,Lightning,43.6161,-118.4256,OR,2014-07-14,2014-09-03,51 days
27337.0,G,Lightning,43.6161,-118.4256,OR,2014-07-14,2014-09-03,51 days
3975.0,F,Lightning,43.6161,-118.4256,OR,2014-07-14,2014-09-03,51 days
4420.0,F,Lightning,43.6008,-119.4836,OR,2014-07-14,2014-08-19,36 days
14700.0,G,Lightning,42.4044,-118.6678,OR,2014-09-16,2014-10-05,19 days
5825.2,G,Lightning,42.6178,-118.8169,OR,2014-09-16,2014-10-05,19 days
35129.0,G,Lightning,42.0478,-122.345,OR,2014-07-30,2014-08-29,30 days
3202.0,F,Lightning,44.865,-120.708,OR,2014-07-03,2014-07-28,25 days
13161.0,G,Lightning,45.2839,-120.5789,OR,2014-07-13,2014-08-13,31 days
30251.0,G,Lightning,44.7947,-120.3267,OR,2014-07-14,2014-08-13,30 days
16779.0,G,Lightning,44.8467,-120.8933,OR,2014-07-14,2014-09-29,77 days
35724.0,G,Lightning,44.9783,-120.6333,OR,2014-07-14,2014-08-13,30 days
22760.0,G,Lightning,44.7128,-120.6111,OR,2014-07-13,2014-08-13,31 days
64531.0,G,Lightning,44.2636,-119.4664,OR,2014-07-31,2014-10-27,88 days
280141.0,G,Lightning,43.3283,-118.2244,OR,2014-07-14,2014-09-03,51 days
4380.0,F,Lightning,43.795,-118.0431,OR,2014-07-23,2014-08-07,15 days
4265.0,F,Lightning,44.0997,-117.9917,OR,2014-07-23,2014-08-07,15 days
10909.0,G,Lightning,44.28,-117.5789,OR,2014-07-23,2014-08-07,15 days
6269.0,G,Lightning,43.6547,-117.8187,OR,2014-07-23,2014-08-07,15 days
50900.0,G,Lightning,44.99286,-121.25165,OR,2014-07-13,2014-10-17,96 days
6103.0,G,Lightning,44.93872,-121.73274,OR,2014-07-15,2014-10-17,94 days
5933.0,G,Lightning,27.015239,-97.384322,TX,2014-05-13,2014-05-21,8 days
5002.9,G,Lightning,48.24652,-118.70904,WA,2014-08-02,2014-09-05,34 days
17459.6,G,Lightning,48.2914,-118.71285,WA,2014-08-03,2014-09-05,33 days
3769.0,F,Lightning,48.28508,-118.74676,WA,2014-08-03,2014-09-05,33 days
255575.0,G,Lightning,48.5111,-120.0881,WA,2014-07-14,2014-11-18,127 days
8000.0,G,Lightning,25.9902,-80.4849,FL,2014-06-27,2014-06-30,3 days
10276.66,G,Lightning,44.54639,-120.36444,OR,2014-07-14,2014-09-02,50 days
7503.0,G,Lightning,47.70777778,-115.8663889,ID,2015-08-13,2015-11-06,85 days
7700.0,G,Lightning,47.79611111,-116.1697222,ID,2015-08-12,2015-11-06,86 days
20717.0,G,Lightning,47.94694444,-113.4294444,MT,2015-08-12,2015-11-03,83 days
69435.0,G,Lightning,47.84722222,-113.5891667,MT,2015-08-12,2015-11-03,83 days
7000.0,G,Lightning,48.75,-114.8163889,MT,2015-08-11,2015-11-06,87 days
17843.0,G,Lightning,33.75611111,-107.45555559999998,NM,2015-06-15,2015-09-03,80 days
4910.0,F,Lightning,34.19166667,-112.21666670000002,AZ,2015-08-16,2015-08-26,10 days
4812.0,F,Lightning,41.39833333,-121.39166670000002,CA,2015-07-30,2015-10-28,90 days
12166.0,G,Lightning,41.55583333,-123.7758333,CA,2015-08-02,2015-10-31,90 days
6797.8,G,Lightning,40.95694444,-123.45333329999998,CA,2015-07-30,2015-10-30,92 days
6960.0,G,Lightning,36.23527778,-118.53555559999998,CA,2015-07-19,2015-11-23,127 days
53523.0,G,Lightning,46.1425,-121.3725,WA,2015-08-10,2015-10-17,68 days
3085.0,F,Lightning,48.45833333,-119.8633333,WA,2015-08-14,2015-09-12,29 days
6675.0,G,Lightning,48.90694444,-116.5338889,ID,2015-07-29,2015-11-17,111 days
8967.0,G,Lightning,48.10694444,-115.8497222,MT,2015-08-13,2015-10-16,64 days
95709.0,G,Lightning,45.20861111,-116.2480556,ID,2015-08-12,2015-09-22,41 days
8299.0,G,Lightning,40.3575,-123.4413889,CA,2015-07-30,2015-09-01,33 days
68040.97,G,Lightning,40.89861111,-123.4613889,CA,2015-07-30,2015-08-08,9 days
3273.0,F,Lightning,40.60888889,-123.0880556,CA,2015-07-30,2015-10-05,67 days
34006.0,G,Lightning,40.55444444,-123.5011111,CA,2015-07-30,2015-10-30,92 days
6269.0,G,Lightning,40.49222222,-123.1983333,CA,2015-07-30,2015-10-30,92 days
8669.0,G,Lightning,40.495,-123.16055559999998,CA,2015-07-30,2015-10-30,92 days
15378.0,G,Lightning,40.46527778,-123.0538889,CA,2015-07-30,2015-10-30,92 days
151623.0,G,Lightning,36.87361111,-118.9047222,CA,2015-07-31,2015-11-06,98 days
29660.0,G,Lightning,44.00305556,-119.0058333,OR,2015-06-29,2015-10-09,102 days
5298.0,G,Lightning,47.73361111,-116.1308333,ID,2015-08-12,2015-11-06,86 days
17790.0,G,Lightning,38.59805556,-119.7522222,CA,2015-06-19,2015-08-15,57 days
18178.0,G,Lightning,40.38611111,-123.4472222,CA,2015-07-30,2015-09-06,38 days
11004.0,G,Lightning,40.34305556,-123.3830556,CA,2015-07-31,2015-09-01,32 days
7571.0,G,Lightning,41.46861111,-123.75166670000002,CA,2015-08-01,2015-11-02,93 days
27150.0,G,Lightning,40.68,-123.4166667,CA,2015-07-30,2015-08-18,19 days
7490.0,G,Lightning,47.88055556,-120.2211111,WA,2015-08-14,2015-11-09,87 days
4597.0,F,Lightning,48.99361111,-119.9141667,WA,2015-07-02,2015-09-23,83 days
65621.0,G,Lightning,48.22611111,-120.6638889,WA,2015-06-29,2015-11-02,126 days
15403.0,G,Lightning,63.17,-154.18,AK,2015-06-23,2015-09-21,90 days
39043.0,G,Lightning,63.42,-153.67,AK,2015-06-23,2015-09-21,90 days
48728.3,G,Lightning,61.08,-154.92,AK,2015-06-01,2015-09-21,112 days
67778.0,G,Lightning,61.37,-160.38,AK,2015-05-31,2015-08-10,71 days
11473.6,G,Lightning,63.95,-144.85,AK,2015-06-16,2015-08-23,68 days
98247.1,G,Lightning,65.32883000000001,-151.6895,AK,2015-06-19,2015-10-07,110 days
142650.4,G,Lightning,66.0003,-153.9997,AK,2015-06-19,2015-09-30,103 days
111193.8,G,Lightning,64.1,-153.7333,AK,2015-06-19,2015-09-29,102 days
5183.6,G,Lightning,65.6211,-147.2636,AK,2015-06-19,2015-08-30,72 days
12409.5,G,Lightning,65.5842,-152.1858,AK,2015-06-19,2015-09-06,79 days
42767.0,G,Lightning,61.48,-155.77,AK,2015-06-19,2015-08-12,54 days
6500.8,G,Lightning,64.6086,-158.1483,AK,2015-06-19,2015-09-28,101 days
21867.2,G,Lightning,65.6342,-150.6386,AK,2015-06-19,2015-09-06,79 days
10481.2,G,Lightning,65.8167,-158.7667,AK,2015-06-20,2015-08-23,64 days
13766.3,G,Lightning,62.27,-158.72,AK,2015-06-20,2015-09-21,93 days
13775.5,G,Lightning,64.9808,-154.2678,AK,2015-06-20,2015-09-06,78 days
82432.2,G,Lightning,65.94,-151.3,AK,2015-06-20,2015-09-06,78 days
25117.0,G,Lightning,65.805,-151.275,AK,2015-06-20,2015-06-28,8 days
49182.4,G,Lightning,64.00233,-159.79233,AK,2015-06-20,2015-08-21,62 days
16107.0,G,Lightning,65.33322,-144.45553,AK,2015-06-14,2015-10-05,113 days
34851.4,G,Lightning,65.9,-149.18,AK,2015-06-22,2015-10-05,105 days
4488.6,F,Lightning,65.0236,-155.8981,AK,2015-06-22,2015-08-22,61 days
6771.4,G,Lightning,65.6755,-159.22,AK,2015-06-22,2015-07-16,24 days
23271.6,G,Lightning,65.1967,-161.5825,AK,2015-06-22,2015-07-26,34 days
5774.7,G,Lightning,63.6261,-150.9789,AK,2015-06-22,2015-08-14,53 days
5459.0,G,Lightning,64.7219,-159.7386,AK,2015-06-22,2015-09-28,98 days
25687.5,G,Lightning,64.035,-157.8378,AK,2015-06-22,2015-09-28,98 days
60806.6,G,Lightning,65.13042,-152.96714,AK,2015-06-22,2015-07-11,19 days
48176.1,G,Lightning,65.7167,-152.5833,AK,2015-06-22,2015-09-06,76 days
4692.5,F,Lightning,64.7153,-158.2644,AK,2015-06-22,2015-06-29,7 days
20942.7,G,Lightning,63.7667,-152.9833,AK,2015-06-22,2015-07-23,31 days
5609.4,G,Lightning,65.6167,-152.45,AK,2015-06-22,2015-09-06,76 days
5167.0,G,Lightning,58.83,-157.53,AK,2015-06-22,2015-08-26,65 days
29048.0,G,Lightning,62.45,-158.4,AK,2015-06-22,2015-06-27,5 days
3932.2,F,Lightning,64.332,-156.66066999999998,AK,2015-06-22,2015-08-19,58 days
8289.9,G,Lightning,64.8675,-160.0161,AK,2015-06-23,2015-09-28,97 days
47333.2,G,Lightning,65.1,-154.65,AK,2015-06-23,2015-09-06,75 days
3356.5,F,Lightning,64.8667,-155.3667,AK,2015-06-23,2015-09-06,75 days
66267.9,G,Lightning,64.65,-151.7667,AK,2015-06-23,2015-09-29,98 days
6246.1,G,Lightning,66.7858,-143.525,AK,2015-06-23,2015-09-01,70 days
29501.4,G,Lightning,64.3667,-155.1,AK,2015-06-23,2015-08-01,39 days
15716.3,G,Lightning,67.4186,-145.1256,AK,2015-06-23,2015-08-15,53 days
49446.0,G,Lightning,62.2167,-160.9,AK,2015-06-24,2015-09-09,77 days
23241.5,G,Lightning,60.78,-161.28,AK,2015-06-24,2015-09-21,89 days
16944.0,G,Lightning,63.25,-154.08,AK,2015-06-21,2015-09-21,92 days
39550.0,G,Lightning,61.8,-159.53,AK,2015-06-24,2015-08-12,49 days
15814.3,G,Lightning,62.3908,-161.0253,AK,2015-06-24,2015-09-09,77 days
3412.1,F,Lightning,65.7403,-151.8639,AK,2015-06-24,2015-09-06,74 days
46545.3,G,Lightning,63.8092,-152.0167,AK,2015-06-25,2015-09-29,96 days
27066.0,G,Lightning,62.95,-141.87,AK,2015-06-20,2015-09-23,95 days
10906.6,G,Lightning,64.03,-160.6967,AK,2015-06-20,2015-08-09,50 days
5432.1,G,Lightning,63.25,-161.3333,AK,2015-06-20,2015-08-05,46 days
7680.0,G,Lightning,63.3167,-161.5,AK,2015-06-20,2015-06-23,3 days
20049.2,G,Lightning,63.3333,-161.55,AK,2015-06-20,2015-08-05,46 days
4897.0,F,Lightning,64.1528,-155.1167,AK,2015-06-20,2015-09-29,101 days
8642.0,G,Lightning,64.25,-149.43,AK,2015-06-20,2015-07-29,39 days
12461.1,G,Lightning,64.5533,-152.1067,AK,2015-06-20,2015-09-29,101 days
4088.6,F,Lightning,65.0492,-154.0689,AK,2015-06-20,2015-09-29,101 days
5797.7,G,Lightning,65.0828,-155.4678,AK,2015-06-20,2015-08-22,63 days
